"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1261","2022",10,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22736,"CAJA(S)","CHILE"
"1262","2022",10,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22579.2,"CAJA(S)","CHILE"
"1263","2022",10,"SANTA ROSA, TACNA","PERA, fruta fresca",4806,"CAJA(S)","CHILE"
"1264","2022",10,"SANTA ROSA, TACNA","MANZANA, fruto fresco",17885,"CAJA(S)","CHILE"
"1265","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",58000,"SACO(S)","BOLIVIA"
"1266","2022",10,"LA TINA, PIURA","PINO, madera aserrada con algun proceso de la CRF 2",22200,"UNIDADES","ECUADOR"
"1267","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27500,"GRANEL","BOLIVIA"
"1268","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56048,"SACO(S)","BOLIVIA"
"1269","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"1270","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",25500,"GRANEL","BOLIVIA"
"1271","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"1272","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",29000,"GRANEL","BOLIVIA"
"1273","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"1274","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",29000,"GRANEL","BOLIVIA"
"1275","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"1276","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"1277","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"1278","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56230,"GRANEL","BOLIVIA"
"1279","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"1280","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",26000,"GRANEL","BOLIVIA"
"1281","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",86500,"GRANEL","BOLIVIA"
"1282","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"1283","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",25140,"GRANEL","BOLIVIA"
"1284","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57520,"GRANEL","BOLIVIA"
"1285","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28500,"GRANEL","BOLIVIA"
"1286","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27615,"SACO(S)","BOLIVIA"
"1287","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",51844,"SACO(S)","BOLIVIA"
"1288","2022",10,"LA TINA, PIURA","PINO, madera aserrada con algun proceso de la CRF 2",22200,"UNIDADES","ECUADOR"
