"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1592","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"1593","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115500,"SACO(S)","BOLIVIA"
"1594","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, con cáscara seca al natural",40000,"SACO(S)","CHILE"
"1595","2023",6,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27000,"GRANEL","BRASIL"
"1596","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, hojas ahumadas",19950,"PACAS","VIETNAM"
"1597","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",111636,"SACO(S)","BOLIVIA"
"1598","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",104000,"GRANEL","BOLIVIA"
"1599","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"GRANEL","BOLIVIA"
"1600","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"1601","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",74000,"GRANEL","BOLIVIA"
"1602","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"1603","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"1604","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"1605","2023",6,"SANTA ROSA, TACNA","PALTA, fruto fresco",24960,"CAJA(S)","CHILE"
"1606","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28360,"SACO(S)","CHINA"
"1607","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",49442,"SACO(S)","CANADA"
"1608","2023",6,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27000,"GRANEL","BRASIL"
"1609","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",285564,"PAQUETES","CHILE"
"1610","2023",6,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",27000,"GRANEL","BRASIL"
"1611","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",20011,"PAQUETES","CHILE"
"1612","2023",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",56212,"PAQUETES","CHILE"
"1613","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"1614","2023",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",30000,"GRANEL","BOLIVIA"
